name,abilities,type1,type2,is_legendary,japanese_name,hp,attack,defense,sp_attack,sp_defense,speed,base_total,classification,generation,base_egg_steps,height_m,weight_kg,base_happiness,capture_rate,experience_growth,percentage_male,pokedex_number,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water
Emolga,"['Static', 'Motor Drive']",electric,flying,0,Emolga,55,75,60,75,60,103,428,Sky Squirrel Pokémon,5,20,0.4,5.0,70,200,1000000,50,587,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2,1.0,1.0,1.0,2.0,0.5,1.0
Karrablast,"['Swarm', 'Shed Skin', 'No Guard']",bug,,0,Kaburumo,50,75,45,40,45,60,315,Clamping Pokémon,5,15,0.5,5.9,70,200,1000000,50,588,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Escavalier,"['Swarm', 'Shell Armor', 'Overcoat']",bug,steel,0,Chevargo,70,135,105,60,105,20,495,Cavalry Pokémon,5,15,1.0,33.0,70,75,1000000,50,589,0.5,1.0,0.5,1.0,0.5,1.0,4,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0
Foongus,"['Effect Spore', 'Regenerator']",grass,poison,0,Tamagetake,69,55,45,55,55,15,294,Mushroom Pokémon,5,20,0.2,1.0,70,190,1000000,50,590,1.0,1.0,1.0,0.5,0.5,0.5,2,2,1.0,0.25,1.0,2,1.0,1.0,2,1.0,1.0,0.5
Amoonguss,"['Effect Spore', 'Regenerator']",grass,poison,0,Morobareru,114,85,70,85,80,30,464,Mushroom Pokémon,5,20,0.6,10.5,70,75,1000000,50,591,1.0,1.0,1.0,0.5,0.5,0.5,2,2,1.0,0.25,1.0,2,1.0,1.0,2,1.0,1.0,0.5
Frillish,"['Water Absorb', 'Cursed Body', 'Damp']",water,ghost,0,Pururill,55,40,50,65,85,40,335,Floating Pokémon,5,20,1.2,33.0,70,190,1000000,50,592,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5
Jellicent,"['Water Absorb', 'Cursed Body', 'Damp']",water,ghost,0,Burungel,100,60,70,85,105,60,480,Floating Pokémon,5,20,2.2,135.0,70,60,1000000,50,593,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5
Alomomola,"['Healer', 'Hydration', 'Regenerator']",water,,0,Mamanbou,165,75,80,40,45,65,470,Caring Pokémon,5,40,1.2,31.6,70,75,800000,50,594,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Joltik,"['Compound Eyes', 'Unnerve', 'Swarm']",bug,electric,0,Bachuru,50,47,50,57,50,65,319,Attaching Pokémon,5,20,0.1,0.6,70,190,1000000,50,595,1.0,1.0,1.0,0.5,1.0,0.5,2,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
Galvantula,"['Compound Eyes', 'Unnerve', 'Swarm']",bug,electric,0,Dentula,70,77,60,97,60,108,472,EleSpider Pokémon,5,20,0.8,14.3,70,75,1000000,50,596,1.0,1.0,1.0,0.5,1.0,0.5,2,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
Ferroseed,['Iron Barbs'],grass,steel,0,Tesseed,44,50,91,24,86,10,305,Thorn Seed Pokémon,5,20,0.6,18.8,70,255,1000000,50,597,1.0,1.0,0.5,0.5,0.5,2.0,4,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5
Ferrothorn,"['Iron Barbs', 'Anticipation']",grass,steel,0,Nutrey,74,94,131,54,116,20,489,Thorn Pod Pokémon,5,20,1.0,110.0,70,90,1000000,50,598,1.0,1.0,0.5,0.5,0.5,2.0,4,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5
Klink,"['Plus', 'Minus', 'Clear Body']",steel,,0,Giaru,40,55,70,45,60,30,300,Gear Pokémon,5,20,0.3,21.0,70,130,1059860,-1,599,0.5,1.0,0.5,1.0,0.5,2.0,2,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
Klang,"['Plus', 'Minus', 'Clear Body']",steel,,0,Gigiaru,60,80,95,70,85,50,440,Gear Pokémon,5,20,0.6,51.0,70,60,1059860,-1,600,0.5,1.0,0.5,1.0,0.5,2.0,2,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
Klinklang,"['Plus', 'Minus', 'Clear Body']",steel,,0,Gigigiaru,60,100,115,70,85,90,520,Gear Pokémon,5,20,0.6,81.0,70,30,1059860,-1,601,0.5,1.0,0.5,1.0,0.5,2.0,2,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0
Tynamo,['Levitate'],electric,,0,Shibishirasu,35,55,40,45,40,60,275,EleFish Pokémon,5,20,0.2,0.3,70,190,1250000,50,602,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Eelektrik,['Levitate'],electric,,0,Shibibeel,65,85,70,75,70,40,405,EleFish Pokémon,5,20,1.2,22.0,70,60,1250000,50,603,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Eelektross,['Levitate'],electric,,0,Shibirudon,85,115,80,105,80,50,515,EleFish Pokémon,5,20,2.1,80.5,70,30,1250000,50,604,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
Elgyem,"['Telepathy', 'Synchronize', 'Analytic']",psychic,,0,Ligray,55,55,55,85,55,30,335,Cerebral Pokémon,5,20,0.5,9.0,70,255,1000000,50,605,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Beheeyem,"['Telepathy', 'Synchronize', 'Analytic']",psychic,,0,Ohbem,75,75,75,125,95,40,485,Cerebral Pokémon,5,20,1.0,34.5,70,90,1000000,50,606,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Litwick,"['Flash Fire', 'Flame Body', 'Infiltrator', 'Shadow Tag']",ghost,fire,0,Hitomoshi,50,30,55,65,55,20,275,Candle Pokémon,5,20,0.3,3.1,70,190,1059860,50,607,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
Lampent,"['Flash Fire', 'Flame Body', 'Infiltrator', 'Shadow Tag']",ghost,fire,0,Lampler,60,40,60,95,60,55,370,Lamp Pokémon,5,20,0.6,13.0,70,90,1059860,50,608,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
Chandelure,"['Flash Fire', 'Flame Body', 'Infiltrator', 'Shadow Tag']",ghost,fire,0,Chandela,60,55,90,145,90,80,520,Luring Pokémon,5,20,1.0,34.3,70,45,1059860,50,609,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0
Axew,"['Rivalry', 'Mold Breaker', 'Unnerve']",dragon,,0,Kibago,46,87,60,30,40,57,320,Tusk Pokémon,5,40,0.6,18.0,35,75,1250000,50,610,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Fraxure,"['Rivalry', 'Mold Breaker', 'Unnerve']",dragon,,0,Onondo,66,117,70,40,50,67,410,Axe Jaw Pokémon,5,40,1.0,36.0,35,60,1250000,50,611,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Haxorus,"['Rivalry', 'Mold Breaker', 'Unnerve']",dragon,,0,Ononokus,76,147,90,60,70,97,540,Axe Jaw Pokémon,5,40,1.8,105.5,35,45,1250000,50,612,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Cubchoo,"['Snow Cloak', 'Slush Rush', 'Rattled']",ice,,0,Kumasyun,55,70,40,60,40,40,305,Chill Pokémon,5,20,0.5,8.5,70,120,1000000,50,613,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Beartic,"['Snow Cloak', 'Slush Rush', 'Swift Swim']",ice,,0,Tunbear,95,110,80,70,80,50,485,Freezing Pokémon,5,20,2.6,260.0,70,60,1000000,50,614,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Cryogonal,['Levitate'],ice,,0,Freegeo,70,50,30,95,135,105,485,Crystallizing Pokémon,5,25,1.1,148.0,70,25,1000000,-1,615,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0
Shelmet,"['Hydration', 'Shell Armor', 'Overcoat']",bug,,0,Chobomaki,50,40,85,40,65,25,305,Snail Pokémon,5,15,0.4,7.7,70,200,1000000,50,616,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Accelgor,"['Hydration', 'Sticky Hold', 'Unburden']",bug,,0,Agilder,80,70,40,100,60,145,495,Shell Out Pokémon,5,15,0.8,25.3,70,75,1000000,50,617,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Stunfisk,"['Static', 'Limber', 'Mimicry', 'Sand Veil']",ground,electric,0,Maggyo,109,66,84,81,99,32,471,Trap Pokémon,5,20,0.7,11.0,70,75,1000000,50,618,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2,1.0,0.5,1.0,0.5,0.5,2.0
Mienfoo,"['Inner Focus', 'Regenerator', 'Reckless']",fighting,,0,Kojofu,45,85,50,55,50,65,350,Martial Arts Pokémon,5,25,0.9,20.0,70,180,1059860,50,619,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Mienshao,"['Inner Focus', 'Regenerator', 'Reckless']",fighting,,0,Kojondo,65,125,60,95,60,105,510,Martial Arts Pokémon,5,25,1.4,35.5,70,45,1059860,50,620,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2,1.0,1.0,1.0,1.0,1.0,1.0,2,0.5,1.0,1.0
Druddigon,"['Rough Skin', 'Sheer Force', 'Mold Breaker']",dragon,,0,Crimgan,77,120,90,60,90,48,485,Cave Pokémon,5,30,1.6,139.0,70,45,1000000,50,621,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2,1.0,1.0,1.0,1.0,1.0,0.5
Golett,"['Iron Fist', 'Klutz', 'No Guard']",ground,ghost,0,Gobit,59,74,50,35,50,35,303,Automaton Pokémon,5,25,1.0,92.0,70,190,1000000,-1,622,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2,0.0,0.25,1.0,0.5,1.0,2.0
Golurk,"['Iron Fist', 'Klutz', 'No Guard']",ground,ghost,0,Goloog,89,124,80,55,80,55,483,Automaton Pokémon,5,25,2.8,330.0,70,90,1000000,-1,623,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2,0.0,0.25,1.0,0.5,1.0,2.0
Pawniard,"['Defiant', 'Inner Focus', 'Pressure']",dark,steel,0,Komatana,45,85,70,40,40,60,340,Sharp Blade Pokémon,5,20,0.5,10.2,35,120,1000000,50,624,1.0,0.5,0.5,1.0,1.0,4.0,2,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0,0.5,0.5,1.0
Bisharp,"['Defiant', 'Inner Focus', 'Pressure']",dark,steel,0,Kirikizan,65,125,100,60,70,70,490,Sword Blade Pokémon,5,20,1.6,70.0,35,45,1000000,50,625,1.0,0.5,0.5,1.0,1.0,4.0,2,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0,0.5,0.5,1.0
Bouffalant,"['Reckless', 'Sap Sipper', 'Soundproof']",normal,,0,Buffron,95,110,95,40,95,55,490,Bash Buffalo Pokémon,5,20,1.6,94.6,70,45,1000000,50,626,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Rufflet,"['Keen Eye', 'Sheer Force', 'Hustle']",normal,flying,0,Washibon,70,83,50,37,50,60,350,Eaglet Pokémon,5,20,0.5,10.5,70,190,1250000,100,627,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Braviary,"['Keen Eye', 'Sheer Force', 'Defiant', 'Tinted Lens']",normal,flying,0,Warrgle,100,123,75,57,75,80,510,Valiant PokémonBattle Cry Pokémon,5,20,1.5,41.0,70,60,1250000,100,628,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Vullaby,"['Big Pecks', 'Overcoat', 'Weak Armor']",dark,flying,0,Valchai,70,55,75,45,65,60,370,Diapered Pokémon,5,20,0.5,9.0,35,190,1250000,100,629,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2,1.0,1.0,0,2.0,1.0,1.0
Mandibuzz,"['Big Pecks', 'Overcoat', 'Weak Armor']",dark,flying,0,Vulgina,110,65,105,55,95,80,510,Bone Vulture Pokémon,5,20,1.2,39.5,35,60,1250000,100,630,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2,1.0,1.0,0,2.0,1.0,1.0
Heatmor,"['Gluttony', 'Flash Fire', 'White Smoke']",fire,,0,Kuitaran,85,97,66,105,66,65,484,Anteater Pokémon,5,20,1.4,58.0,70,90,1000000,50,631,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Durant,"['Swarm', 'Hustle', 'Truant']",bug,steel,0,Aiant,58,109,112,48,48,109,484,Iron Ant Pokémon,5,20,0.3,33.0,70,90,1000000,50,632,0.5,1.0,0.5,1.0,0.5,1.0,4,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0
Deino,['Hustle'],dark,dragon,0,Monozu,52,65,50,45,50,38,300,Irate Pokémon,5,40,0.8,17.3,35,45,1250000,50,633,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2,1.0,1.0,0,1.0,1.0,0.5
Zweilous,['Hustle'],dark,dragon,0,Dihead,72,85,70,65,70,58,420,Hostile Pokémon,5,40,1.4,50.0,35,45,1250000,50,634,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2,1.0,1.0,0,1.0,1.0,0.5
Hydreigon,['Levitate'],dark,dragon,0,Sazandora,92,105,90,125,90,98,600,Brutal Pokémon,5,40,1.8,160.0,35,45,1250000,50,635,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,0.0,2,1.0,1.0,0,1.0,1.0,0.5
Larvesta,"['Flame Body', 'Swarm']",bug,fire,0,Merlarva,55,85,55,50,55,60,360,Torch Pokémon,5,40,1.1,28.8,70,45,1250000,50,636,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0
Volcarona,"['Flame Body', 'Swarm']",bug,fire,0,Ulgamoth,85,60,65,135,105,100,550,Sun Pokémon,5,40,1.6,46.0,70,15,1250000,50,637,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0
Cobalion,['Justified'],steel,fighting,1,Cobalon,91,90,129,90,72,108,580,Iron Will Pokémon,5,80,2.1,250.0,35,3,1250000,-1,638,0.25,0.5,0.5,1.0,1.0,2.0,2,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0
Terrakion,['Justified'],rock,fighting,1,Terrakion,91,129,90,72,90,108,580,Cavern Pokémon,5,80,1.9,260.0,35,3,1250000,-1,639,0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2,0.5,2.0,2.0
Virizion,['Justified'],grass,fighting,1,Virizion,91,90,72,90,129,108,580,Grassland Pokémon,5,80,2.0,200.0,35,3,1250000,-1,640,1.0,0.5,1.0,0.5,2.0,1.0,2,4,1.0,0.5,0.5,2,1.0,2.0,2,0.5,1.0,0.5
Tornadus,"['Prankster', 'Defiant', 'Regenerator']",flying,,1,Tornelos,79,115,70,125,80,111,580,Cyclone Pokémon,5,120,1.5,63.0,90,3,1250000,100,641,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Thundurus,"['Prankster', 'Defiant', 'Volt Absorb']",electric,flying,1,Voltolos,79,115,70,125,80,111,580,Bolt Strike Pokémon,5,120,1.5,61.0,90,3,1250000,100,642,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2,1.0,1.0,1.0,2.0,0.5,1.0
Reshiram,['Turboblaze'],dragon,fire,1,Reshiram,100,120,100,150,120,90,680,Vast White Pokémon,5,120,3.2,330.0,0,3,1250000,-1,643,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0
Zekrom,['Teravolt'],dragon,electric,1,Zekrom,100,150,120,120,100,90,680,Deep Black Pokémon,5,120,2.9,345.0,0,3,1250000,-1,644,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2,1.0,1.0,1.0,1.0,0.5,0.5
Landorus,"['Sand Force', 'Sheer Force', 'Intimidate']",ground,flying,1,Landlos,89,125,90,115,80,101,600,Abundance Pokémon,5,120,1.5,68.0,90,3,1250000,100,645,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4,1.0,0.5,1.0,1.0,1.0,2.0
Kyurem,"['Pressure', 'Turboblaze', 'Teravolt']",dragon,ice,1,Kyurem,125,130,90,130,90,95,660,Boundary Pokémon,5,120,3.0,325.0,0,3,1250000,-1,646,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5
Keldeo,['Justified'],water,fighting,1,Keldeo,91,72,90,129,90,108,580,Colt Pokémon,5,80,1.4,48.5,35,3,1250000,-1,647,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2,1.0,2.0,1.0,0.5,1.0,1.0,2,0.5,0.5,0.5
Meloetta,['Serene Grace'],normal,psychic,1,Meloetta,100,77,77,128,128,90,600,Melody Pokémon,5,120,0.6,6.5,100,3,1250000,-1,648,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
Genesect,['Download'],bug,steel,0,Genesect,71,120,95,120,95,99,600,Paleozoic Pokémon,5,120,1.5,82.5,0,3,1250000,-1,649,0.5,1.0,0.5,1.0,0.5,1.0,4,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0
Chespin,"['Overgrow', 'Bulletproof']",grass,,0,Harimaron,56,61,65,48,45,38,313,Spiny Nut Pokémon,6,20,0.4,9.0,70,45,1059860,87.5,650,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Quilladin,"['Overgrow', 'Bulletproof']",grass,,0,Hariborg,61,78,95,56,58,57,405,Spiny Armor Pokémon,6,20,0.7,29.0,70,45,1059860,87.5,651,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Chesnaught,"['Overgrow', 'Bulletproof']",grass,fighting,0,Brigarron,88,107,122,74,75,64,530,Spiny Armor Pokémon,6,20,1.6,90.0,70,45,1059860,87.5,652,1.0,0.5,1.0,0.5,2.0,1.0,2,4,1.0,0.5,0.5,2,1.0,2.0,2,0.5,1.0,0.5
Fennekin,"['Blaze', 'Magician']",fire,,0,Fokko,40,45,40,62,60,60,307,Fox Pokémon,6,20,0.4,9.4,70,45,1059860,87.5,653,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Braixen,"['Blaze', 'Magician']",fire,,0,Tairenar,59,59,58,90,70,73,409,Fox Pokémon,6,20,1.0,14.5,70,45,1059860,87.5,654,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Delphox,"['Blaze', 'Magician']",fire,psychic,0,Mahoxy,75,69,72,114,100,104,534,Fox Pokémon,6,20,1.5,39.0,70,45,1059860,87.5,655,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0
Froakie,"['Torrent', 'Protean']",water,,0,Keromatsu,41,56,40,62,44,71,314,Bubble Frog Pokémon,6,20,0.3,7.0,70,45,1059860,87.5,656,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Frogadier,"['Torrent', 'Protean']",water,,0,Gekogashira,54,63,52,83,56,97,405,Bubble Frog Pokémon,6,20,0.6,10.9,70,45,1059860,87.5,657,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5
Greninja,"['Torrent', 'Protean', 'Battle Bond']",water,dark,0,Gekkouga,72,95,67,103,71,122,530,Ninja Pokémon,6,20,1.5,40.0,70,45,1059860,87.5,658,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0,1.0,0.5,0.5
Bunnelby,"['Pickup', 'Cheek Pouch', 'Huge Power']",normal,,0,Horubee,38,36,38,32,36,57,237,Digging Pokémon,6,15,0.4,5.0,70,255,1000000,50,659,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Diggersby,"['Pickup', 'Cheek Pouch', 'Huge Power']",normal,ground,0,Horudo,85,56,77,50,77,78,423,Digging Pokémon,6,15,1.0,42.4,70,127,1000000,50,660,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2,1.0,0.5,1.0,0.5,1.0,2.0
Fletchling,"['Big Pecks', 'Gale Wings']",normal,flying,0,Yayakoma,45,50,43,40,38,62,278,Tiny Robin Pokémon,6,15,0.3,1.7,70,255,1059860,50,661,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2,1.0,1.0,1.0,2.0,1.0,1.0
Fletchinder,"['Flame Body', 'Gale Wings']",fire,flying,0,Hinoyakoma,62,73,55,56,52,84,382,Ember Pokémon,6,15,0.7,16.0,70,120,1059860,50,662,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0
Talonflame,"['Flame Body', 'Gale Wings']",fire,flying,0,Fiarrow,78,81,71,74,69,126,499,Scorching Pokémon,6,15,1.2,24.5,70,45,1059860,50,663,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0
Scatterbug,"['Shield Dust', 'Compound Eyes', 'Friend Guard']",bug,,0,Kofukimushi,38,35,40,27,25,35,200,Scatterdust Pokémon,6,15,0.3,2.5,70,255,1000000,50,664,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Spewpa,"['Shed Skin', 'Friend Guard']",bug,,0,Kofuurai,45,22,60,27,30,29,213,Scatterdust Pokémon,6,15,0.3,8.4,70,120,1000000,50,665,1.0,1.0,1.0,1.0,1.0,0.5,2,2,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0
Vivillon,"['Shield Dust', 'Compound Eyes', 'Friend Guard']",bug,flying,0,Viviyon,80,52,50,90,50,89,411,Scale Pokémon,6,15,1.2,17.0,70,45,1000000,50,666,0.5,1.0,1.0,2.0,1.0,0.25,2,2,1.0,0.25,0.0,2,1.0,1.0,1.0,4.0,1.0,1.0
Litleo,"['Rivalry', 'Unnerve', 'Moxie']",fire,normal,0,Shishiko,62,50,58,73,54,72,369,Lion Cub Pokémon,6,20,0.6,13.5,70,220,1059860,12.5,667,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Pyroar,"['Rivalry', 'Unnerve', 'Moxie']",fire,normal,0,Kaenjishi,86,68,72,109,66,106,507,Royal Pokémon,6,20,1.5,81.5,70,65,1059860,12.5,668,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0
Flabébé,"['Flower Veil', 'Symbiosis']",fairy,,0,Flabebe,44,38,39,61,79,42,303,Single Bloom Pokémon,6,20,0.1,0.1,70,225,1000000,100,669,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Floette,"['Flower Veil', 'Symbiosis']",fairy,,0,Floette,54,45,47,75,98,52,371,Single Bloom Pokémon,6,20,0.2,0.9,70,120,1000000,100,670,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Florges,"['Flower Veil', 'Symbiosis']",fairy,,0,Florges,78,65,68,112,154,75,552,Garden Pokémon,6,20,1.1,10.0,70,45,1000000,100,671,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
Skiddo,"['Sap Sipper', 'Grass Pelt']",grass,,0,Meecle,66,65,48,62,57,52,350,Mount Pokémon,6,20,0.9,31.0,70,200,1000000,50,672,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
Gogoat,"['Sap Sipper', 'Grass Pelt']",grass,,0,Gogoat,123,100,62,97,81,68,531,Mount Pokémon,6,20,1.7,91.0,70,45,1000000,50,673,2.0,1.0,1.0,0.5,1.0,1.0,2,2,1.0,0.5,0.5,2,1.0,2.0,1.0,1.0,1.0,0.5
